id,district,year,treat,soda
4994,"Snake Lounge",2021,1,427.3629
4995,"Snake Lounge",2021,1,421.112
4996,"Snake Lounge",2021,1,402.7517
4997,"Snake Lounge",2021,1,427.7491
4998,"Snake Lounge",2021,1,409.9698
4999,"Snake Lounge",2021,1,429.9326
5000,"Snake Lounge",2021,1,432.4495
5001,"Snake Lounge",2021,1,415.1159
5002,"Snake Lounge",2021,1,425.0079
5003,"The Pit",2021,1,410.9588
5004,"The Pit",2021,1,436.2377
5005,"The Pit",2021,1,436.068
5006,"The Pit",2021,1,428.8849
5007,"The Pit",2021,1,442.4832
5008,"The Pit",2021,1,429.0526
5009,"The Pit",2021,1,435.6398
5010,"The Pit",2021,1,427.591
5011,"The Pit",2021,1,422.4207
5012,"The Pit",2021,1,423.8807
5013,"The Pit",2021,1,418.0189
5014,"The Pit",2021,1,415.4178
5015,"The Pit",2021,1,434.2389
5016,"The Pit",2021,1,424.7178
5017,"The Pit",2021,1,422.4536
5018,"The Pit",2021,1,411.7064
5019,"The Pit",2021,1,409.0223
5020,"The Pit",2021,1,432.8131
5021,"The Pit",2021,1,424.9311
5022,"The Pit",2021,1,424.4309
5023,"The Pit",2021,1,435.9891
5024,"The Pit",2021,1,419.4114
5025,"The Pit",2021,1,427.4236
5026,"The Pit",2021,1,440.0613
5027,"The Pit",2021,1,414.9513
5028,"The Pit",2021,1,428.6392
5029,"The Pit",2021,1,431.3571
5030,"The Pit",2021,1,430.1682
5031,"The Pit",2021,1,437.3348
5032,"The Pit",2021,1,430.8255
5033,"The Pit",2021,1,434.0376
5034,"The Pit",2021,1,429.3681
5035,"The Pit",2021,1,421.6498
5036,"The Pit",2021,1,418.0352
5037,"The Pit",2021,1,404.7799
5038,"The Pit",2021,1,437.2033
5039,"The Pit",2021,1,424.9576
5040,"The Pit",2021,1,408.8394
5041,"The Pit",2021,1,424.2812
5042,"The Pit",2021,1,429.2588
5043,"The Pit",2021,1,431.5461
5044,"The Pit",2021,1,425.2826
5045,"The Pit",2021,1,417.8414
5046,"The Pit",2021,1,433.9754
5047,"The Pit",2021,1,423.2038
5048,"The Pit",2021,1,419.0795
5049,"The Pit",2021,1,430.0736
5050,"The Pit",2021,1,433.2084
5051,"The Pit",2021,1,413.2076
5052,"The Pit",2021,1,421.9119
5053,"The Pit",2021,1,415.88
5054,"The Pit",2021,1,425.653
5055,"The Pit",2021,1,435.9061
5056,"The Pit",2021,1,427.8978
5057,"The Pit",2021,1,421.4038
5058,"The Pit",2021,1,414.1736
5059,"The Pit",2021,1,434.1151
5060,"The Pit",2021,1,432.8971
5061,"The Pit",2021,1,425.8939
5062,"The Pit",2021,1,427.0197
5063,"The Pit",2021,1,429.2622
5064,"The Pit",2021,1,418.0407
5065,"The Pit",2021,1,444.0293
5066,"The Pit",2021,1,424.265
5067,"The Pit",2021,1,426.5151
5068,"The Pit",2021,1,421.2849
5069,"The Pit",2021,1,432.6186
5070,"The Pit",2021,1,419.8868
5071,"The Pit",2021,1,412.1441
5072,"The Pit",2021,1,427.0642
5073,"The Pit",2021,1,422.5437
5074,"The Pit",2021,1,418.1961
5075,"The Pit",2021,1,446.4449
5076,"The Pit",2021,1,408.2939
5077,"The Pit",2021,1,436.4827
5078,"The Pit",2021,1,432.1773
5079,"The Pit",2021,1,419.6393
5080,"The Pit",2021,1,424.9472
5081,"The Pit",2021,1,432.1036
5082,"The Pit",2021,1,418.9687
5083,"The Pit",2021,1,423.5513
5084,"The Pit",2021,1,442.2113
5085,"The Pit",2021,1,433.0536
5086,"The Pit",2021,1,424.6822
5087,"The Pit",2021,1,442.5577
5088,"The Pit",2021,1,422.4084
5089,"The Pit",2021,1,421.1527
5090,"The Pit",2021,1,428.0152
5091,"The Pit",2021,1,426.7838
5092,"The Pit",2021,1,425.6174
5093,"The Pit",2021,1,431.5744
5094,"The Pit",2021,1,438.5775
5095,"The Pit",2021,1,417.3451
5096,"The Pit",2021,1,423.1766
5097,"The Pit",2021,1,413.1852
5098,"The Pit",2021,1,429.0052
5099,"The Pit",2021,1,424.2314
5100,"The Pit",2021,1,414.2924
5101,"The Pit",2021,1,431.2275
5102,"The Pit",2021,1,438.1731
5103,"The Pit",2021,1,412.3726
5104,"The Pit",2021,1,433.0185
5105,"The Pit",2021,1,423.9807
5106,"The Pit",2021,1,403.0434
5107,"The Pit",2021,1,450.6396
5108,"The Pit",2021,1,428.6711
5109,"The Pit",2021,1,425.5658
5110,"The Pit",2021,1,421.9101
5111,"The Pit",2021,1,416.7428
5112,"The Pit",2021,1,427.4031
5113,"The Pit",2021,1,425.8444
5114,"The Pit",2021,1,433.7085
5115,"The Pit",2021,1,436.1596
5116,"The Pit",2021,1,420.4331
5117,"The Pit",2021,1,414.9363
5118,"The Pit",2021,1,420.0513
5119,"The Pit",2021,1,433.8484
5120,"The Pit",2021,1,414.8529
5121,"The Pit",2021,1,430.7543
5122,"The Pit",2021,1,415.5437
5123,"The Pit",2021,1,417.6978
5124,"The Pit",2021,1,420.1475
5125,"The Pit",2021,1,411.8654
5126,"The Pit",2021,1,438.7362
5127,"The Pit",2021,1,435.9923
5128,"The Pit",2021,1,412.9192
5129,"The Pit",2021,1,430.1083
5130,"The Pit",2021,1,426.2874
5131,"The Pit",2021,1,430.3192
5132,"The Pit",2021,1,424.5079
5133,"The Pit",2021,1,433.1779
5134,"The Pit",2021,1,416.0404
5135,"The Pit",2021,1,446.5036
5136,"The Pit",2021,1,418.2598
5137,"The Pit",2021,1,421.6668
5138,"The Pit",2021,1,412.2391
5139,"The Pit",2021,1,427.87
5140,"The Pit",2021,1,425.0089
5141,"The Pit",2021,1,413.6662
5142,"The Pit",2021,1,433.7557
5143,"The Pit",2021,1,434.9192
5144,"The Pit",2021,1,432.3443
5145,"The Pit",2021,1,433.0888
5146,"The Pit",2021,1,419.7341
5147,"The Pit",2021,1,424.9677
5148,"The Pit",2021,1,436.5836
5149,"The Pit",2021,1,427.276
5150,"The Pit",2021,1,434.7376
5151,"The Pit",2021,1,432.0492
5152,"The Pit",2021,1,417.1538
5153,"The Pit",2021,1,424.8617
5154,"The Pit",2021,1,417.9395
5155,"The Pit",2021,1,437.6652
5156,"The Pit",2021,1,430.4057
5157,"The Pit",2021,1,429.4776
5158,"The Pit",2021,1,398.3927
5159,"The Pit",2021,1,424.5278
5160,"The Pit",2021,1,423.7972
5161,"The Pit",2021,1,422.9523
5162,"The Pit",2021,1,420.3287
5163,"The Pit",2021,1,437.3331
5164,"The Pit",2021,1,431.8352
5165,"The Pit",2021,1,434.3349
5166,"The Pit",2021,1,423.8014
5167,"The Pit",2021,1,448.8445
5168,"The Pit",2021,1,410.3669
5169,"The Pit",2021,1,412.3661
5170,"The Pit",2021,1,433.0986
5171,"The Pit",2021,1,438.2303
5172,"The Pit",2021,1,425.1642
5173,"The Pit",2021,1,429.7851
5174,"The Pit",2021,1,423.3827
5175,"The Pit",2021,1,431.6513
5176,"The Pit",2021,1,425.6159
5177,"The Pit",2021,1,433.1935
5178,"The Pit",2021,1,416.3383
5179,"The Pit",2021,1,418.2483
5180,"The Pit",2021,1,424.0939
5181,"The Pit",2021,1,423.2253
5182,"The Pit",2021,1,424.3506
5183,"The Pit",2021,1,441.7195
5184,"The Pit",2021,1,419.1757
5185,"The Pit",2021,1,420.817
5186,"The Pit",2021,1,413.5109
5187,"The Pit",2021,1,421.1808
5188,"The Pit",2021,1,430.4684
5189,"The Pit",2021,1,421.3078
5190,"The Pit",2021,1,430.6029
5191,"The Pit",2021,1,417.447
5192,"The Pit",2021,1,427.6028
5193,"The Pit",2021,1,415.4367
5194,"The Pit",2021,1,421.4613
5195,"The Pit",2021,1,433.281
5196,"The Pit",2021,1,417.856
5197,"The Pit",2021,1,426.3065
5198,"The Pit",2021,1,408.9043
5199,"The Pit",2021,1,432.1925
5200,"The Pit",2021,1,420.1477
5201,"The Pit",2021,1,428.5095
5202,"The Pit",2021,1,448.306
5203,"The Pit",2021,1,406.6346
5204,"The Pit",2021,1,432.1075
5205,"The Pit",2021,1,426.3387
5206,"The Pit",2021,1,425.6476
5207,"The Pit",2021,1,407.3984
5208,"The Pit",2021,1,419.7356
5209,"The Pit",2021,1,434.6073
5210,"The Pit",2021,1,422.739
5211,"The Pit",2021,1,422.5803
5212,"The Pit",2021,1,424.6787
5213,"The Pit",2021,1,427.0121
5214,"The Pit",2021,1,417.1832
5215,"The Pit",2021,1,411.5632
5216,"The Pit",2021,1,405.2783
5217,"The Pit",2021,1,419.6049
5218,"The Pit",2021,1,410.7686
5219,"The Pit",2021,1,428.9966
5220,"The Pit",2021,1,436.0168
5221,"The Pit",2021,1,430.8202
5222,"The Pit",2021,1,436.1243
5223,"The Pit",2021,1,426.8958
5224,"The Pit",2021,1,408.6637
5225,"The Pit",2021,1,409.533
5226,"The Pit",2021,1,432.9808
5227,"The Pit",2021,1,429.1181
5228,"The Pit",2021,1,409.9002
5229,"The Pit",2021,1,444.0661
5230,"The Pit",2021,1,439.058
5231,"The Pit",2021,1,434.6571
5232,"The Pit",2021,1,422.5154
5233,"The Pit",2021,1,432.8635
5234,"The Pit",2021,1,414.5465
5235,"The Pit",2021,1,430.3611
5236,"The Pit",2021,1,420.228
5237,"The Pit",2021,1,409.033
5238,"The Pit",2021,1,417.6362
5239,"The Pit",2021,1,413.9463
5240,"The Pit",2021,1,435.8282
5241,"The Pit",2021,1,427.899
5242,"The Pit",2021,1,414.8968
5243,"The Pit",2021,1,407.4152
5244,"The Pit",2021,1,414.5343
5245,"The Pit",2021,1,413.2973
5246,"The Pit",2021,1,431.4667
5247,"The Pit",2021,1,428.297
5248,"The Pit",2021,1,416.7499
5249,"The Pit",2021,1,427.7451
5250,"The Pit",2021,1,414.2181
5251,"The Pit",2021,1,439.5121
5252,"The Pit",2021,1,435.4447
5253,"The Pit",2021,1,432.4751
5254,"The Pit",2021,1,423.724
5255,"The Pit",2021,1,423.1265
5256,"The Pit",2021,1,440.3611
5257,"The Pit",2021,1,438.6216
5258,"The Pit",2021,1,428.8629
5259,"The Pit",2021,1,422.4715
5260,"The Pit",2021,1,407.9613
5261,"The Pit",2021,1,414.0048
5262,"The Pit",2021,1,401.5622
5263,"The Pit",2021,1,407.566
5264,"The Pit",2021,1,424.1139
5265,"The Pit",2021,1,427.634
5266,"The Pit",2021,1,427.8402
5267,"The Pit",2021,1,425.5241
5268,"The Pit",2021,1,420.9626
5269,"The Pit",2021,1,436.0192
5270,"The Pit",2021,1,429.731
5271,"The Pit",2021,1,432.0054
5272,"The Pit",2021,1,425.3358
5273,"The Pit",2021,1,437.7585
5274,"The Pit",2021,1,415.0639
5275,"The Pit",2021,1,424.3835
5276,"The Pit",2021,1,436.3003
5277,"The Pit",2021,1,415.1692
5278,"The Pit",2021,1,431.9972
5279,"The Pit",2021,1,440.4012
5280,"The Pit",2021,1,422.0522
5281,"The Pit",2021,1,439.011
5282,"The Pit",2021,1,421.5059
5283,"The Pit",2021,1,431.0662
5284,"The Pit",2021,1,422.5359
5285,"The Pit",2021,1,428.2047
5286,"The Pit",2021,1,424.1998
5287,"The Pit",2021,1,425.7336
5288,"The Pit",2021,1,442.7865
5289,"The Pit",2021,1,422.8119
5290,"The Pit",2021,1,430.3258
5291,"The Pit",2021,1,433.9922
5292,"The Pit",2021,1,427.0043
5293,"The Pit",2021,1,426.0211
5294,"The Pit",2021,1,435.5946
5295,"The Pit",2021,1,420.8263
5296,"The Pit",2021,1,429.5846
5297,"The Pit",2021,1,442.4962
5298,"The Pit",2021,1,414.8842
5299,"The Pit",2021,1,406.7502
5300,"The Pit",2021,1,426.274
5301,"The Pit",2021,1,418.3797
5302,"The Pit",2021,1,430.083
5303,"The Pit",2021,1,429.1671
5304,"The Pit",2021,1,439.0674
5305,"The Pit",2021,1,415.4464
5306,"The Pit",2021,1,425.0904
5307,"The Pit",2021,1,432.1393
5308,"The Pit",2021,1,410.8854
5309,"The Pit",2021,1,436.9429
5310,"The Pit",2021,1,419.7759
5311,"The Pit",2021,1,428.8105
5312,"The Pit",2021,1,432.12
5313,"The Pit",2021,1,432.5866
5314,"The Pit",2021,1,412.0268
5315,"The Pit",2021,1,421.9017
5316,"The Pit",2021,1,426.6307
5317,"The Pit",2021,1,425.3979
5318,"The Pit",2021,1,425.3241
5319,"The Pit",2021,1,429.6862
5320,"The Pit",2021,1,410.6831
5321,"The Pit",2021,1,419.0108
5322,"The Pit",2021,1,428.1741
5323,"The Pit",2021,1,424.0829
5324,"The Pit",2021,1,430.7845
5325,"The Pit",2021,1,437.7047
5326,"The Pit",2021,1,440.1136
5327,"The Pit",2021,1,423.4339
5328,"The Pit",2021,1,427.368
5329,"The Pit",2021,1,445.4529
5330,"The Pit",2021,1,412.4773
5331,"The Pit",2021,1,416.5589
5332,"The Pit",2021,1,420.2256
5333,"The Pit",2021,1,406.5889
5334,"The Pit",2021,1,440.3882
5335,"The Pit",2021,1,408.5713
5336,"The Pit",2021,1,423.2656
5337,"The Pit",2021,1,428.5936
5338,"The Pit",2021,1,418.8787
5339,"The Pit",2021,1,434.4666
5340,"The Pit",2021,1,430.4294
5341,"The Pit",2021,1,429.7414
5342,"The Pit",2021,1,414.3399
5343,"The Pit",2021,1,434.4363
5344,"The Pit",2021,1,437.5235
5345,"The Pit",2021,1,429.3479
5346,"The Pit",2021,1,413.3772
5347,"The Pit",2021,1,414.7032
5348,"The Pit",2021,1,438.1554
5349,"The Pit",2021,1,433.3288
5350,"The Pit",2021,1,427.1339
5351,"The Pit",2021,1,440.7063
5352,"The Pit",2021,1,419.4009
5353,"The Pit",2021,1,415.884
5354,"The Pit",2021,1,426.9035
5355,"The Pit",2021,1,417.3208
5356,"The Pit",2021,1,423.7095
5357,"The Pit",2021,1,428.2157
5358,"The Pit",2021,1,420.403
5359,"The Pit",2021,1,435.8817
5360,"The Pit",2021,1,437.6674
5361,"The Pit",2021,1,397.7862
5362,"The Pit",2021,1,425.2036
5363,"The Pit",2021,1,418.2912
5364,"The Pit",2021,1,453.8527
5365,"The Pit",2021,1,430.0056
5366,"The Pit",2021,1,421.6614
5367,"The Pit",2021,1,432.8986
5368,"The Pit",2021,1,435.5571
5369,"The Pit",2021,1,437.0303
5370,"The Pit",2021,1,413.6492
5371,"The Pit",2021,1,417.3773
5372,"The Pit",2021,1,437.796
5373,"The Pit",2021,1,423.6597
5374,"The Pit",2021,1,418.7985
5375,"The Pit",2021,1,430.5714
5376,"The Pit",2021,1,430.2155
5377,"The Pit",2021,1,443.3859
5378,"The Pit",2021,1,432.1695
5379,"The Pit",2021,1,419.2727
5380,"The Pit",2021,1,406.881
5381,"The Pit",2021,1,433.9384
5382,"The Pit",2021,1,427.2677
5383,"The Pit",2021,1,428.5401
5384,"The Pit",2021,1,431.5204
5385,"The Pit",2021,1,439.9237
5386,"The Pit",2021,1,406.3714
5387,"The Pit",2021,1,417.9901
5388,"The Pit",2021,1,444.3467
5389,"The Pit",2021,1,424.6911
5390,"The Pit",2021,1,421.3257
5391,"The Pit",2021,1,419.4412
5392,"The Pit",2021,1,423.8939
5393,"The Pit",2021,1,423.7116
5394,"The Pit",2021,1,429.1394
5395,"The Pit",2021,1,416.4269
5396,"The Pit",2021,1,426.5715
5397,"The Pit",2021,1,430.955
5398,"The Pit",2021,1,419.9112
5399,"The Pit",2021,1,424.5021
5400,"The Pit",2021,1,426.1793
5401,"The Pit",2021,1,423.2051
5402,"The Pit",2021,1,407.8173
5403,"The Pit",2021,1,425.4005
5404,"The Pit",2021,1,410.0706
5405,"The Pit",2021,1,413.5904
5406,"The Pit",2021,1,431.8277
5407,"The Pit",2021,1,421.0632
5408,"The Pit",2021,1,425.7063
5409,"The Pit",2021,1,420.407
5410,"The Pit",2021,1,427.3535
5411,"The Pit",2021,1,432.3618
5412,"The Pit",2021,1,428.2779
5413,"The Pit",2021,1,419.8637
5414,"The Pit",2021,1,410.6091
5415,"The Pit",2021,1,420.9265
5416,"The Pit",2021,1,427.2864
5417,"The Pit",2021,1,415.3938
5418,"The Pit",2021,1,421.2878
5419,"The Pit",2021,1,434.5844
5420,"The Pit",2021,1,425.4247
5421,"The Pit",2021,1,424.6397
5422,"The Pit",2021,1,411.0743
5423,"The Pit",2021,1,436.6293
5424,"The Pit",2021,1,440.9609
5425,"The Pit",2021,1,411.3266
5426,"The Pit",2021,1,424.6783
5427,"The Pit",2021,1,415.7598
5428,"The Pit",2021,1,424.7166
5429,"The Pit",2021,1,431.0221
5430,"The Pit",2021,1,436.0246
5431,"The Pit",2021,1,426.2756
5432,"The Pit",2021,1,424.6424
5433,"The Pit",2021,1,420.9451
5434,"The Pit",2021,1,421.9627
5435,"The Pit",2021,1,417.0812
5436,"The Pit",2021,1,420.4531
5437,"The Pit",2021,1,423.0215
5438,"The Pit",2021,1,425.5172
5439,"The Pit",2021,1,417.9077
5440,"The Pit",2021,1,436.8118
5441,"The Pit",2021,1,416.1205
5442,"The Pit",2021,1,424.5894
5443,"The Pit",2021,1,421.0688
5444,"The Pit",2021,1,419.1155
5445,"The Pit",2021,1,423.484
5446,"The Pit",2021,1,408.9877
5447,"The Pit",2021,1,442.5536
5448,"The Pit",2021,1,435.3808
5449,"The Pit",2021,1,423.2849
5450,"The Pit",2021,1,423.4137
5451,"The Pit",2021,1,417.6403
5452,"The Pit",2021,1,414.8167
5453,"The Pit",2021,1,420.6601
5454,"The Pit",2021,1,412.534
5455,"The Pit",2021,1,422.2048
5456,"The Pit",2021,1,428.9026
5457,"The Pit",2021,1,424.5446
5458,"The Pit",2021,1,425.174
5459,"The Pit",2021,1,452.2184
5460,"The Pit",2021,1,418.3718
5461,"The Pit",2021,1,407.619
5462,"The Pit",2021,1,431.7535
5463,"The Pit",2021,1,420.0096
5464,"The Pit",2021,1,440.0919
5465,"The Pit",2021,1,415.0512
5466,"The Pit",2021,1,414.8192
5467,"The Pit",2021,1,437.1507
5468,"The Pit",2021,1,441.0322
5469,"The Pit",2021,1,421.1558
5470,"The Pit",2021,1,432.8315
5471,"The Pit",2021,1,430.5954
5472,"The Pit",2021,1,427.9539
5473,"The Pit",2021,1,413.9612
5474,"The Pit",2021,1,426.1117
5475,"The Pit",2021,1,436.9363
5476,"The Pit",2021,1,431.6614
5477,"The Pit",2021,1,430.1028
5478,"The Pit",2021,1,420.7
5479,"The Pit",2021,1,420.8037
5480,"The Pit",2021,1,432.37
5481,"The Pit",2021,1,437.0037
5482,"The Pit",2021,1,440.6552
5483,"The Pit",2021,1,416.6001
5484,"The Pit",2021,1,427.8131
5485,"The Pit",2021,1,413.6877
5486,"The Pit",2021,1,430.7721
5487,"The Pit",2021,1,410.1525
5488,"The Pit",2021,1,438.7863
5489,"The Pit",2021,1,402.9541
5490,"The Pit",2021,1,439.5784
5491,"The Pit",2021,1,418.5567
5492,"The Pit",2021,1,416.9292
5493,"The Pit",2021,1,427.4327
5494,"The Pit",2021,1,415.7841
5495,"The Pit",2021,1,429.1337
5496,"The Pit",2021,1,428.8611
5497,"The Pit",2021,1,424.9475
5498,"The Pit",2021,1,429.3293
5499,"The Pit",2021,1,435.8666
5500,"The Pit",2021,1,439.7119
5501,"The Pit",2021,1,429.2003
5502,"The Pit",2021,1,441.9531
5503,"The Pit",2021,1,415.402
5504,"The Pit",2021,1,419.6346
5505,"The Pit",2021,1,431.6323
5506,"The Pit",2021,1,410.9045
5507,"The Pit",2021,1,442.0703
5508,"The Pit",2021,1,437.1618
5509,"The Pit",2021,1,416.8271
5510,"The Pit",2021,1,445.0378
5511,"The Pit",2021,1,415.7131
5512,"The Pit",2021,1,440.3133
5513,"The Pit",2021,1,438.1035
5514,"The Pit",2021,1,430.9096
5515,"The Pit",2021,1,425.3825
5516,"The Pit",2021,1,420.8107
5517,"The Pit",2021,1,424.6094
5518,"The Pit",2021,1,435.7571
5519,"The Pit",2021,1,449.9805
5520,"The Pit",2021,1,427.3899
5521,"The Pit",2021,1,416.5191
5522,"The Pit",2021,1,428.6346
5523,"The Pit",2021,1,417.0678
5524,"The Pit",2021,1,420.6785
5525,"The Pit",2021,1,422.6123
5526,"The Pit",2021,1,415.7736
5527,"The Pit",2021,1,422.3351
5528,"The Pit",2021,1,417.3836
5529,"The Pit",2021,1,424.3826
5530,"The Pit",2021,1,416.5403
5531,"The Pit",2021,1,426.8895
5532,"The Pit",2021,1,417.1731
5533,"The Pit",2021,1,428.9751
5534,"The Pit",2021,1,440.8313
5535,"The Pit",2021,1,411.9825
5536,"The Pit",2021,1,427.8103
5537,"The Pit",2021,1,434.7747
5538,"The Pit",2021,1,423.8477
5539,"The Pit",2021,1,413.0515
5540,"The Pit",2021,1,424.8826
5541,"The Pit",2021,1,426.1686
5542,"The Pit",2021,1,436.549
5543,"The Pit",2021,1,438.9416
5544,"The Pit",2021,1,430.6755
5545,"The Pit",2021,1,419.1141
5546,"The Pit",2021,1,419.5519
5547,"The Pit",2021,1,416.4856
5548,"The Pit",2021,1,419.8761
5549,"The Pit",2021,1,422.5919
5550,"The Pit",2021,1,438.5679
5551,"The Pit",2021,1,426.406
5552,"The Pit",2021,1,435.3501
5553,"The Pit",2021,1,423.9814
5554,"The Pit",2021,1,446.9298
5555,"The Pit",2021,1,433.8417
5556,"The Pit",2021,1,434.8426
5557,"The Pit",2021,1,439.7308
5558,"The Pit",2021,1,418.8578
5559,"The Pit",2021,1,420.5357
5560,"The Pit",2021,1,429.5746
5561,"The Pit",2021,1,432.0254
5562,"The Pit",2021,1,420.7625
5563,"The Pit",2021,1,441.9057
5564,"The Pit",2021,1,418.0949
5565,"The Pit",2021,1,425.8098
5566,"The Pit",2021,1,431.7054
5567,"The Pit",2021,1,423.3522
5568,"The Pit",2021,1,405.7219
5569,"The Pit",2021,1,423.5816
5570,"The Pit",2021,1,425.7971
5571,"The Pit",2021,1,435.0518
5572,"The Pit",2021,1,426.3282
5573,"The Pit",2021,1,449.9209
5574,"The Pit",2021,1,420.5818
5575,"The Pit",2021,1,428.7843
5576,"The Pit",2021,1,421.115
5577,"The Pit",2021,1,424.7598
5578,"The Pit",2021,1,424.4778
5579,"The Pit",2021,1,419.0168
5580,"The Pit",2021,1,423.6825
5581,"The Pit",2021,1,426.888
5582,"The Pit",2021,1,441.2687
5583,"The Pit",2021,1,426.3633
5584,"The Pit",2021,1,432.7785
5585,"The Pit",2021,1,415.5756
5586,"The Pit",2021,1,411.7144
5587,"The Pit",2021,1,439.5727
5588,"The Pit",2021,1,423.8529
5589,"The Pit",2021,1,414.2032
5590,"The Pit",2021,1,436.4918
5591,"The Pit",2021,1,423.4355
5592,"The Pit",2021,1,429.0248
5593,"The Pit",2021,1,421.1173
5594,"The Pit",2021,1,422.0392
5595,"The Pit",2021,1,429.412
5596,"The Pit",2021,1,445.2661
5597,"The Pit",2021,1,431.9073
5598,"The Pit",2021,1,441.7828
5599,"The Pit",2021,1,439.4511
5600,"The Pit",2021,1,433.2967
5601,"The Pit",2021,1,440.0761
5602,"The Pit",2021,1,433.0839
5603,"The Pit",2021,1,431.5937
5604,"The Pit",2021,1,431.2354
5605,"The Pit",2021,1,420.8762
5606,"The Pit",2021,1,421.5142
5607,"The Pit",2021,1,426.2604
5608,"The Pit",2021,1,421.8089
5609,"The Pit",2021,1,430.1443
5610,"The Pit",2021,1,425.6075
5611,"The Pit",2021,1,429.2134
5612,"The Pit",2021,1,423.3342
5613,"The Pit",2021,1,427.5969
5614,"The Pit",2021,1,428.1193
5615,"The Pit",2021,1,429.4667
5616,"The Pit",2021,1,406.0044
5617,"The Pit",2021,1,423.9937
5618,"The Pit",2021,1,427.947
5619,"The Pit",2021,1,426.5036
5620,"The Pit",2021,1,417.308
5621,"The Pit",2021,1,429.3442
5622,"The Pit",2021,1,422.375
5623,"The Pit",2021,1,424.6597
5624,"The Pit",2021,1,412.3481
5625,"The Pit",2021,1,423.6941
5626,"The Pit",2021,1,431.8665
5627,"The Pit",2021,1,404.3872
5628,"The Pit",2021,1,433.0742
5629,"The Pit",2021,1,426.574
5630,"The Pit",2021,1,438.251
5631,"The Pit",2021,1,430.5936
5632,"The Pit",2021,1,421.4894
5633,"The Pit",2021,1,434.3568
5634,"The Pit",2021,1,413.5965
5635,"The Pit",2021,1,430.3781
5636,"The Pit",2021,1,426.0633
5637,"The Pit",2021,1,418.371
5638,"The Pit",2021,1,405.8496
5639,"The Pit",2021,1,425.0054
5640,"The Pit",2021,1,435.1202
5641,"The Pit",2021,1,424.1002
5642,"The Pit",2021,1,421.218
5643,"The Pit",2021,1,416.2936
5644,"The Pit",2021,1,413.2206
5645,"The Pit",2021,1,409.7901
5646,"The Pit",2021,1,429.9152
5647,"The Pit",2021,1,430.7806
5648,"The Pit",2021,1,432.4813
5649,"The Pit",2021,1,434.2281
5650,"The Pit",2021,1,431.1531
5651,"The Pit",2021,1,426.1772
5652,"The Pit",2021,1,421.9753
5653,"The Pit",2021,1,432.8583
5654,"The Pit",2021,1,425.4072
5655,"The Pit",2021,1,439.8873
5656,"The Pit",2021,1,433.9674
5657,"The Pit",2021,1,422.3532
5658,"The Pit",2021,1,430.4771
5659,"The Pit",2021,1,431.5389
5660,"The Pit",2021,1,400.8064
5661,"The Pit",2021,1,419.265
5662,"The Pit",2021,1,418.3497
5663,"The Pit",2021,1,432.2628
5664,"The Pit",2021,1,417.0656
5665,"The Pit",2021,1,408.3357
5666,"The Pit",2021,1,437.0885
5667,"The Pit",2021,1,422.4393
5668,"The Pit",2021,1,431.8987
5669,"The Pit",2021,1,418.1263
5670,"The Pit",2021,1,434.6723
5671,"The Pit",2021,1,425.7614
5672,"The Pit",2021,1,420.0277
5673,"The Pit",2021,1,430.2636
5674,"The Pit",2021,1,407.3034
5675,"The Pit",2021,1,420.8977
5676,"The Pit",2021,1,422.4269
5677,"The Pit",2021,1,430.048
5678,"The Pit",2021,1,420.6965
5679,"The Pit",2021,1,430.8003
5680,"The Pit",2021,1,420.0406
5681,"The Pit",2021,1,432.6411
5682,"The Pit",2021,1,412.3542
5683,"The Pit",2021,1,438.5554
5684,"The Pit",2021,1,422.8536
5685,"The Pit",2021,1,421.8517
5686,"The Pit",2021,1,425.9882
5687,"The Pit",2021,1,423.4138
5688,"The Pit",2021,1,435.8603
5689,"The Pit",2021,1,431.2781
5690,"The Pit",2021,1,418.9577
5691,"The Pit",2021,1,417.1717
5692,"The Pit",2021,1,418.9692
5693,"The Pit",2021,1,414.0607
5694,"The Pit",2021,1,441.1852
5695,"The Pit",2021,1,422.0899
5696,"The Pit",2021,1,409.1589
5697,"The Pit",2021,1,409.8565
5698,"The Pit",2021,1,425.4799
5699,"The Pit",2021,1,425.3364
5700,"The Pit",2021,1,423.2503
5701,"The Pit",2021,1,434.9594
5702,"The Pit",2021,1,416.4879
5703,"The Pit",2021,1,428.3647
5704,"The Pit",2021,1,435.3041
5705,"The Pit",2021,1,399.9112
5706,"The Pit",2021,1,413.8319
5707,"The Pit",2021,1,411.5257
5708,"The Pit",2021,1,421.4078
5709,"The Pit",2021,1,439.1151
5710,"The Pit",2021,1,422.0891
5711,"The Pit",2021,1,422.8808
5712,"The Pit",2021,1,430.72
5713,"The Pit",2021,1,438.7622
5714,"The Pit",2021,1,413.5985
5715,"The Pit",2021,1,443.6616
5716,"The Pit",2021,1,427.107
5717,"The Pit",2021,1,410.7776
5718,"The Pit",2021,1,419.7112
5719,"The Pit",2021,1,432.9359
5720,"The Pit",2021,1,415.4967
5721,"The Pit",2021,1,420.406
5722,"The Pit",2021,1,433.5039
5723,"The Pit",2021,1,420.0736
5724,"The Pit",2021,1,413.4215
5725,"The Pit",2021,1,414.5006
5726,"The Pit",2021,1,424.0587
5727,"The Pit",2021,1,423.1591
5728,"The Pit",2021,1,423.5346
5729,"The Pit",2021,1,435.918
5730,"The Pit",2021,1,442.7639
