"pid","assessed_value"
7895,688600.239805209
7896,439347.406117932
7897,277151.852864388
7898,221094.576655407
7899,95926.1321147509
7900,152944.632835576
7901,559530.54201886
7902,174315.747716507
7903,267415.442744806
7904,813753.104272052
7905,92856.5667611057
7906,161607.560734427
7907,250519.974714691
7908,216175.523033659
7909,161868.372603307
7910,155374.613561519
7911,343728.054916301
7912,38127.9960189337
7913,528470.18995245
7914,247843.14152653
7915,240917.841835606
7916,176359.800353463
7917,53901.4309010921
7918,174907.092323961
7919,768868.063808997
7920,352643.35852823
7921,298621.894505065
7922,131092.96923226
7923,336235.477846864
7924,450504.833526578
7925,159670.504285148
7926,92861.1677774401
7927,188897.204791105
7928,255497.483330825
7929,123119.648514831
7930,182572.539147027
7931,213626.502839868
7932,205639.458070959
7933,474360.221610124
7934,446438.280007185
7935,34339.9134636946
7936,310512.866492742
7937,198837.534989895
7938,69789.0485505197
7939,34198.9102797187
7940,256334.5055657
7941,76282.5561881334
7942,176736.277093479
7943,261916.298764251
7944,377960.634645244
7945,117202.124224743
7946,338976.496184987
7947,263723.042293059
7948,315964.291002988
7949,354167.849099618
7950,210086.488603841
7951,590318.218151913
7952,908118.233614808
7953,150081.588493205
7954,65133.6047520542
7955,1083753.56330598
7956,581391.959550141
7957,173325.621433505
7958,231216.208186744
7959,96176.6715445979
7960,286735.2603695
7961,179551.380635917
7962,158676.647115477
7963,97410.9520907513
7964,771309.043363147
7965,108328.086255788
7966,443976.898127402
7967,111610.422052531
7968,79778.879321805
7969,414501.930816764
7970,75814.1877394357
7971,160087.324592736
7972,46376.6121679756
7973,157540.950335318
7974,71952.2241691707
7975,319904.473496213
7976,460335.920526644
7977,178719.42185762
7978,136518.417514919
7979,40747.0595058407
7980,69082.3387662465
7981,294323.5284469
7982,274941.685514236
7983,177999.053318771
7984,59244.556704961
7985,284942.331356096
7986,251725.93532437
7987,216060.999361416
7988,216334.91674072
7989,175176.763907293
7990,227362.448862868
7991,1081139.60583677
7992,250742.772213689
7993,100469.533820535
7994,757178.429275978
7995,241452.800173609
7996,314740.212325651
7997,440495.82928517
7998,92082.6418899556
7999,361517.424055402
8000,876985.374780711
8001,29999.2370593451
8002,196050.509410753
8003,878294.938720631
8004,393584.56050687
8005,414567.621751744
8006,446852.644840294
8007,74673.2674622441
8008,92312.5468425964
8009,491084.216717774
8010,141952.607457803
8011,36989.0558335583
8012,367878.327292253
8013,224174.429871901
8014,98766.237103381
8015,106261.696455808
8016,105880.458594861
8017,198189.695185581
8018,319104.288186661
8019,235649.639356085
8020,237275.823425356
8021,723986.109804746
8022,39096.0163160615
8023,190535.812010765
8024,1075900.538908
8025,25813.3777027078
8026,105780.407005658
8027,670990.726523972
8028,180991.660539321
8029,123973.372814977
8030,253366.243068688
8031,210181.996426182
8032,470495.945066851
8033,550069.619850616
8034,74154.525992358
8035,280070.097578017
8036,1253391.68036973
8037,337634.520501927
8038,1228225.93478973
8039,43455.3402178485
8040,327588.167048812
8041,45456.7998684444
8042,405065.470717653
8043,337580.265318731
8044,187069.938830058
8045,141054.939282728
8046,147950.453789565
8047,224051.30282186
8048,330802.162407167
8049,61998.1212257857
8050,397348.824781845
8051,341344.787048326
8052,544097.050043578
8053,171453.40646699
8054,61511.852340088
8055,55392.9284703606
8056,84200.6227577657
8057,69299.331306667
8058,387408.533397297
8059,271578.479846214
8060,311828.116536945
8061,770388.538478301
8062,414489.125399199
8063,562453.34256854
8064,412998.296669948
8065,1143127.97553807
8066,198519.596515553
8067,297195.090660654
8068,345999.623126436
8069,153699.093814721
8070,195620.290026519
8071,146868.031096663
8072,260032.446822748
8073,744811.048532588
8074,32533.425125947
8075,248597.432033074
8076,364824.581341513
8077,293498.414996468
8078,872866.159136123
8079,61132.6127438195
8080,40920.5351456666
8081,896457.010511462
8082,214843.073042265
8083,152493.568081341
8084,262453.983758736
8085,61955.1870681603
8086,374401.190390303
8087,209365.361116666
8088,260923.409462766
8089,385129.203926823
8090,288923.913546227
8091,187526.352983221
8092,205084.146700991
8093,915146.588543968
8094,307964.666991121
8095,134934.874343408
8096,27286.612911272
8097,27028.4077022789
8098,265032.983541946
8099,73890.7602232592
8100,217513.905343269
8101,84418.6340941467
8102,88883.887566346
8103,108512.848187103
8104,102180.234851756
8105,673298.60773313
8106,758489.123059059
8107,68006.3309387508
8108,162767.25870186
8109,217490.19289743
8110,67679.6581331677
8111,202491.796692562
8112,216884.215824369
8113,76182.6012946414
8114,181576.963686947
8115,349942.964662484
8116,596940.686548839
8117,258004.406838114
8118,336919.471621459
8119,143462.687529684
8120,238352.718527278
8121,141268.607605937
8122,603344.945973607
8123,244459.591526281
8124,204989.691547907
8125,852421.628348417
8126,49842.8507872519
8127,521481.562908593
8128,287181.898280329
8129,98752.6243460177
8130,301848.61824244
8131,217120.560345125
8132,156006.53302683
8133,238821.038466361
8134,61466.7209273687
8135,890776.851997098
8136,189791.554915494
8137,69631.9071470787
8138,341360.403245406
8139,36492.038623138
8140,477821.388034775
8141,151431.290963452
8142,85657.5449140984
8143,454458.8160951
8144,852608.301318758
8145,289319.447206239
8146,349097.431165986
8147,273332.426126101
8148,251838.599321233
8149,802807.824818042
8150,318693.003842372
8151,211807.681812303
8152,720275.6456752
8153,195207.718084214
8154,236031.836123425
8155,175098.033681297
8156,205295.281136955
8157,266581.128122668
8158,178971.603642765
8159,287456.531649609
8160,472100.580265304
8161,216204.432118602
8162,1080739.85887625
8163,500311.98266823
8164,157482.258364764
8165,393513.741266639
8166,232563.760041805
8167,278623.361286399
8168,371622.765731036
8169,191595.835156515
8170,78180.22911542
8171,71421.8930728908
8172,272154.734044458
8173,801346.273725952
8174,187129.435165306
8175,45174.7071580467
8176,391737.414555071
8177,560432.192332337
8178,391100.154942707
8179,245143.00107943
8180,577411.729507486
8181,54630.6749756899
8182,259199.553665386
8183,311452.376348223
8184,46869.0466883522
8185,205299.524523032
8186,181811.351591995
8187,42230.8706157842
8188,307626.633756701
8189,329200.844791719
8190,286991.151171756
8191,288512.238831536
8192,255314.817405605
8193,149248.418834538
8194,267121.674646391
8195,444862.241291348
8196,451356.190609465
8197,283016.450718289
8198,182043.055703629
8199,183877.031265091
8200,669669.765481403
8201,119239.849961951
8202,199437.392535431
8203,56859.5602627343
8204,1220791.22296043
8205,265299.7310541
8206,288574.284462505
8207,285310.294590969
8208,210467.608759353
8209,224383.228337457
8210,299312.213230833
8211,355669.052388407
8212,288827.375211666
8213,161714.730851105
8214,345796.532211542
8215,194607.695678486
8216,456892.97058949
8217,264712.7305914
8218,322237.755027769
8219,1429391.11080865
8220,365891.89130813
8221,273674.857533666
8222,266051.374761086
8223,112470.642768156
8224,508328.424482791
8225,124358.064174579
8226,143449.232729561
8227,419833.496296197
8228,266960.533981788
8229,342503.820625675
8230,69674.4361909453
8231,386555.724499006
8232,281327.311300734
8233,187619.214482822
8234,23364.632338005
8235,278471.157693404
8236,60379.8411513755
8237,438067.092257908
8238,218168.251688401
8239,400041.370100256
8240,41466.2792277401
8241,205199.722432821
8242,336400.599290731
8243,227701.86559388
8244,906452.191615585
8245,214673.180073037
8246,165773.333022749
8247,266477.114690337
8248,228917.49017384
8249,266971.569781896
8250,270328.556314902
8251,344093.468339572
8252,229129.661845437
8253,130191.986611075
8254,190361.141432114
8255,1313488.60931707
8256,363299.754341452
8257,221422.527197742
8258,335674.728523734
8259,726875.461171929
8260,454511.651586553
8261,288863.08471799
8262,216572.106753523
8263,126364.001124026
8264,208821.615316533
8265,234657.7156322
8266,76811.2606471113
8267,1033260.8278196
8268,264867.966296514
8269,208547.247373055
8270,139974.642756886
8271,145095.087112571
8272,339461.863666835
8273,300248.122996569
8274,524533.20633533
8275,521559.142801755
8276,229756.521405972
8277,213053.262541042
8278,703024.028616142
8279,263594.370168816
8280,211375.447145652
8281,277112.599509892
8282,197426.926364417
8283,434939.992499284
8284,134291.108091857
8285,215457.773978944
8286,318192.030568135
8287,362390.726902329
8288,270518.700947352
8289,126886.024293974
8290,431755.312440068
8291,396543.581666038
8292,285519.333905915
8293,27737.5267965986
8294,447277.9031559
8295,137368.724253341
8296,92173.4291353434
8297,327996.13084693
8298,238150.626438308
8299,256562.498037352
8300,584389.015664559
8301,213389.406331101
8302,623458.845772793
8303,592883.374559075
8304,290204.965967053
8305,346534.932023785
8306,540313.900586026
8307,261687.25327312
8308,639204.391116398
8309,295033.578758094
8310,292591.362717854
8311,118043.803562492
8312,111143.711210729
8313,240928.212454027
8314,79618.6441506399
8315,332206.700037472
8316,348337.165794484
8317,234899.425574871
8318,396358.742077614
8319,447177.264065365
8320,170916.272753868
8321,171546.107312945
8322,386951.261720338
8323,193198.788291201
8324,287537.664804341
8325,92528.65280116
8326,119652.254993333
8327,118703.343407557
8328,142611.047387149
8329,129532.396988248
8330,304147.273574249
8331,669398.859687469
8332,115618.481557232
8333,91475.1040048752
8334,325733.292141429
8335,351664.715353836
8336,234328.364123191
8337,223200.102026211
8338,149348.42578561
8339,153394.663555612
8340,161121.245815381
8341,181134.904049044
8342,789423.844818156
8343,156081.682182261
8344,284656.967985464
8345,435898.789146871
8346,168196.197349584
8347,278801.634902997
8348,292239.306349686
8349,278790.431930705
8350,129239.6922225
8351,165810.376056894
8352,774464.327377432
8353,169676.22636594
8354,260859.462259945
8355,278433.662276603
8356,460907.078970872
8357,74148.4839281361
8358,204025.468547759
8359,94070.6859336843
8360,544063.354085791
8361,111203.394954614
8362,111219.598863657
8363,194745.228281476
8364,418585.315082699
8365,94974.2462403374
8366,223470.105447894
8367,389614.462031314
8368,191639.924638819
8369,28320.8551754176
8370,285146.770621178
8371,224143.579027087
8372,384101.68317013
8373,255560.011404636
8374,243380.590950155
8375,467883.068659467
8376,258006.220600012
8377,378590.36133673
8378,82618.6789104688
8379,303961.260200345
8380,1275595.56883182
8381,281558.830047911
8382,279323.848047366
8383,307087.565712403
8384,63627.9564953429
8385,67377.3725373063
8386,39367.2710370023
8387,96912.6557268948
8388,175961.928121704
8389,224438.842629136
8390,455714.657152157
8391,481116.58593248
8392,400191.335560192
8393,54714.2668598919
8394,291632.430584289
8395,356964.255041931
8396,169600.476879284
8397,179293.76580513
8398,442194.703082961
8399,286926.149609202
8400,59499.1264215568
8401,1067672.70666265
8402,154194.79590551
8403,245281.746212763
8404,193535.615599286
8405,362450.798936895
8406,98692.6341356834
8407,119576.454582092
8408,303896.841023912
8409,34774.4429146763
8410,314918.100833045
8411,152264.972737283
8412,227557.037758694
8413,234946.238707929
8414,224888.552012586
8415,313584.683953532
8416,355486.385122462
8417,148704.440089176
8418,225552.536956577
8419,201347.545174086
8420,34922.0282016441
8421,75561.2455078871
8422,187480.463116594
8423,283976.486148178
8424,427997.576131772
8425,162417.00186256
8426,132457.197299063
8427,781854.537060189
8428,63907.7792708714
8429,268554.209219693
8430,272760.79652545
8431,179732.932327005
8432,617264.347261721
8433,238783.300617988
8434,230521.545200318
8435,137044.573719073
8436,197292.377840793
8437,408100.217855785
8438,73297.484136549
8439,303071.752943603
8440,207945.353668409
8441,149006.443888927
8442,253509.230881402
8443,68175.4917637167
8444,356214.435756806
8445,173968.605964042
8446,357122.063943713
8447,341148.785854369
8448,211075.302648087
8449,204484.554434298
8450,115929.938200573
8451,79406.4748978484
8452,122157.448361641
8453,264501.363847801
8454,251199.693881849
8455,345911.21381317
8456,1011510.17091554
8457,70680.4030795736
8458,743357.17497364
8459,113783.952987623
8460,565384.038582074
8461,98551.4860871587
8462,162037.224134724
8463,222933.631287585
8464,358535.116210192
8465,306132.727014557
8466,111893.197396258
8467,371005.826635952
8468,240664.304825538
8469,194823.291253941
8470,283712.523076831
8471,168580.188734404
8472,526789.422400924
8473,283631.598740358
8474,74383.3027598427
8475,168244.924205422
8476,177067.0899903
8477,290447.479943663
8478,292923.185417273
8479,269639.121999789
8480,99969.8667783167
8481,240486.704442957
8482,89715.2578914536
8483,140059.265087108
8484,251369.189487433
8485,492238.507923859
8486,249771.412418385
8487,832315.669864086
8488,360531.160616688
8489,957351.583426847
8490,909708.992293843
8491,552115.864359239
8492,170138.846071078
8493,52295.6196490161
8494,128254.16023295
8495,267920.294050689
8496,188601.390797656
8497,142940.468010619
8498,203995.825325577
8499,223659.93227902
8500,328948.654696651
8501,287301.518626725
8502,175531.841960116
8503,304079.713417031
8504,198662.832415031
8505,88865.9220992524
8506,611929.195689401
8507,23262.350308491
8508,70405.8150624144
8509,551945.609564315
8510,353699.675376984
8511,194381.21266278
8512,132332.722833567
8513,541913.113457467
8514,67352.8263482027
8515,283504.477376155
8516,482328.689431767
8517,227585.632129357
8518,129402.977891101
8519,275949.61374471
8520,421218.730901175
8521,466001.439677989
8522,130178.721879043
8523,212329.799497465
8524,217344.033555813
8525,132050.340125288
8526,87577.5146392782
8527,37421.7450854712
8528,295071.886620065
8529,220894.56861132
8530,261317.225841392
8531,546837.554418689
8532,855292.771895519
8533,285185.184876305
8534,274483.281029436
8535,328663.045372369
8536,77600.2131533631
8537,68837.0992448235
8538,183922.122278509
8539,1072610.08368502
8540,692378.103789457
8541,469215.113968021
8542,718872.043862113
8543,156966.794416217
8544,29149.508096566
8545,159317.109382829
8546,288072.835817504
8547,107492.609896372
8548,1098090.58127905
8549,147554.176854769
8550,435657.26388115
8551,178518.328226219
8552,158181.647579846
8553,680448.700722844
8554,431930.266236568
8555,404251.327413274
8556,245982.221767815
8557,99440.3885081991
8558,451710.62685939
8559,326159.652780392
8560,911583.828172757
8561,8405.36737731312
8562,402535.541153235
8563,234315.941307511
8564,291586.46901281
8565,330833.537813538
8566,84701.3480435321
8567,130889.897423663
8568,199736.012770749
8569,795311.62291294
8570,370245.361688075
8571,1089236.73630444
8572,318160.307723415
8573,120758.756150257
8574,99900.8166431698
8575,113045.405780144
8576,123269.450055514
8577,170862.903198326
8578,384441.211105333
8579,492054.394514113
8580,441766.145616399
8581,20415.8068598346
8582,251544.985515817
8583,36824.2303575624
8584,127439.535562258
8585,325540.781900067
8586,260836.357685663
8587,155724.668575737
8588,74795.5487694358
8589,291922.446473758
8590,91597.936034738
8591,119582.614529999
8592,165560.447349071
8593,154877.933015447
8594,160797.220057588
8595,85928.7850052683
8596,727572.040821096
8597,466934.949267115
8598,223883.78013126
8599,96833.9119307607
8600,691132.680193083
8601,82293.3931519473
8602,246494.375491065
8603,150184.623488635
8604,162221.563431215
8605,140079.547612498
8606,376921.454584025
8607,232650.867817754
8608,246705.485330543
8609,177403.486737296
8610,214442.926501394
8611,237554.174981484
8612,167196.887616504
8613,71219.7957170699
8614,223931.442971004
8615,66286.8861600053
8616,154399.544764409
8617,292759.490770605
8618,165577.853429789
8619,408860.066914768
8620,579786.01295173
8621,331381.561513937
8622,90098.2179954838
8623,195436.784816309
8624,424964.141993847
8625,186005.252383376
8626,245727.010915981
8627,182692.546091456
8628,219694.200919955
8629,92471.6998593796
8630,129806.167014447
8631,175583.281413797
8632,125599.557809236
8633,70881.1406333414
8634,225090.218331259
8635,566553.985255401
8636,508786.917354387
8637,316359.890913667
8638,191515.439806119
8639,169962.468937066
8640,94350.7022298034
8641,277861.706008501
8642,314630.35561794
8643,222103.938936673
8644,300286.7140743
8645,76501.5857837345
8646,474626.517414402
8647,211762.859784963
8648,965897.630312213
8649,309872.658110637
8650,106412.602109289
8651,415631.366253003
8652,49014.2553995322
8653,758822.786267943
8654,109364.875865671
8655,523685.501629364
8656,342338.717625158
8657,228659.919638911
8658,287707.356079904
8659,1096657.33703897
8660,93169.5624368674
8661,172246.266100108
8662,64370.6457715085
8663,333724.297104416
8664,319095.417791692
8665,173395.49824149
8666,765286.954919345
8667,226859.349279167
8668,781488.120588133
8669,260797.269744803
8670,667554.608673349
8671,235302.757001445
8672,271089.830224537
8673,217519.040034547
8674,109292.895813805
8675,351610.854019986
8676,200023.654943276
8677,119690.478233691
8678,318407.04860697
8679,81050.0121350415
8680,343758.666445958
8681,670639.777215809
8682,429048.13967387
8683,191125.645859565
8684,111051.189292366
8685,412062.780201646
8686,599254.663358324
8687,1187346.5301246
8688,1081849.57174368
8689,143792.79993658
8690,112765.16797417
8691,1125265.44975682
8692,291797.638342886
8693,51724.3393337725
8694,205569.359809474
8695,422236.563010498
8696,253793.027291539
8697,429472.411626842
8698,86258.1845259608
8699,344830.14054866
8700,199487.779129029
8701,89246.7760775147
8702,85579.1072538064
8703,318938.203295742
8704,398090.15364622
8705,226920.558405286
8706,250770.873557838
8707,310905.686327169
8708,56007.6252224141
8709,214996.084782339
8710,262411.954754244
8711,541559.893852719
8712,123119.976765309
8713,405907.363119334
8714,167583.24371917
8715,293543.462696954
8716,454187.322911998
8717,248728.144073451
8718,327881.166244731
8719,39598.9094420582
8720,214783.793072722
8721,183736.679538585
8722,316516.243986517
8723,39177.0691910122
8724,303238.911815558
8725,489661.082718065
8726,354034.844698204
8727,119111.800411029
8728,196916.021935692
8729,366034.675345321
8730,150734.711299997
8731,177487.036756978
8732,312200.06540565
8733,153944.67269805
8734,270706.266393437
8735,382736.219331829
8736,150246.109040337
8737,214816.614052647
8738,112451.8796913
8739,168470.172605281
8740,348529.843389571
8741,219982.507038837
8742,977762.796119956
8743,178149.692376227
8744,80131.2774211462
8745,160062.321101038
8746,160738.92589788
8747,928824.75231152
8748,377795.347255689
8749,224622.779552012
8750,415242.489263057
8751,275987.915272692
8752,251750.259111856
8753,489943.768788131
8754,940611.600656402
8755,77456.4060443257
8756,292680.078368906
8757,60409.4853625054
8758,157628.336612065
8759,1227609.55413302
8760,612915.037044265
8761,204849.616597851
8762,240942.350508585
8763,142412.584584383
8764,147862.886338439
8765,374687.769098614
8766,115014.964966855
8767,323113.027406265
8768,192782.175269199
8769,1071559.25628281
8770,511169.21621585
8771,76506.4074139897
8772,127029.621726342
8773,121499.404069622
8774,173766.462504089
8775,208898.865397855
8776,338735.611067258
8777,193669.956691266
8778,83863.3613408751
8779,137154.657353626
8780,196972.329684629
8781,398654.221367082
8782,100999.426260912
8783,30924.4906027673
8784,193288.091772869
8785,680117.937012733
8786,297095.964660788
8787,240431.173669426
8788,88350.5758500176
8789,251000.617740763
8790,210995.5950153
8791,89479.9746416267
8792,247512.084617931
8793,59686.2903122709
8794,187979.684815091
8795,95730.1083197484
8796,202526.068272531
8797,249591.942021854
8798,69861.7237714824
8799,227872.167991281
8800,48207.7558600437
8801,215795.236039799
8802,92373.2930028868
8803,816004.586650455
8804,411516.801223882
8805,146893.387147829
8806,57844.4718417018
8807,870224.200951006
8808,314721.709174425
8809,246474.847782335
8810,266952.35819434
8811,652731.779573919
8812,299037.511547291
8813,263355.467899068
8814,355898.999107314
8815,126516.688126548
8816,703186.820013164
8817,231874.09099444
8818,611558.699713705
8819,28157.6375138884
8820,519372.899458358
8821,1155384.48457594
8822,174664.920087701
8823,504844.057928586
8824,27658.210800864
8825,122091.255606776
8826,190154.663481573
8827,223670.937744487
8828,31797.6206429844
8829,289005.034233364
8830,282853.454117677
8831,262231.206445897
8832,95011.3572599995
8833,85855.7696062668
8834,29339.9310801217
8835,111655.318893256
8836,186710.443737185
8837,346879.751492707
8838,379515.952576849
8839,242099.126860061
8840,136789.870957827
8841,74479.8184610577
8842,355221.843223413
8843,36396.7374549765
8844,142412.376911121
8845,149886.555698028
8846,486968.344257018
8847,274304.883638042
8848,972089.490135031
8849,230238.387709207
8850,204089.24578309
8851,265103.892695951
8852,186933.494405878
8853,382710.854971141
8854,256938.531069714
8855,489255.331658073
8856,174413.312336452
8857,127345.64897304
8858,345297.489750207
8859,344278.564325952
8860,185441.967762859
8861,209608.523486918
8862,272705.971732154
8863,242136.864947913
8864,320224.503932792
8865,208659.051746571
8866,46053.7019787909
8867,69352.7163080125
8868,168917.228836734
8869,206688.518080221
8870,294469.494830178
8871,109915.202434428
8872,677799.2418952
8873,227854.588011996
8874,356201.870459236
8875,142877.468317536
8876,242698.085267443
8877,1219270.51386545
8878,197579.286818815
8879,364955.756566365
8880,276590.933880323
8881,216741.047932523
8882,141855.5976285
8883,205407.130473363
8884,328291.430541498
8885,198426.255472407
8886,338782.603798217
8887,253503.482415657
8888,458772.153538697
8889,281119.384852375
8890,74019.83977409
8891,268044.656931487
8892,221918.433751182
8893,484977.237950142
8894,171751.032974854
8895,281504.669429858
8896,297975.77104484
8897,134198.485740257
8898,180105.359525094
8899,269797.976616721
8900,191715.339608466
8901,455752.567022439
8902,922685.882929489
8903,122748.632067513
8904,142592.455403401
8905,700154.780363078
8906,31759.9514267843
8907,179326.320968678
8908,515026.320168262
8909,236132.34948141
8910,313041.318344377
8911,70073.2479097591
8912,153715.166376295
8913,56434.4548060881
8914,304832.103888741
8915,92067.672851041
8916,165822.065742387
8917,173055.787321641
8918,116324.81099103
8919,329323.802197135
8920,74692.125354715
8921,113675.950266201
8922,474268.325859653
8923,311078.269591874
8924,165102.72865729
8925,301276.888072595
8926,119980.053669569
8927,296285.815006909
8928,135953.052400415
8929,198162.40507086
8930,75980.0105687045
8931,174871.921470013
8932,80069.6185012812
8933,296918.695180634
8934,249026.15540569
8935,274379.666803585
8936,288881.442997743
8937,96941.696279321
8938,78615.7039238632
8939,301356.787733127
8940,236153.826876368
8941,383974.037447475
8942,707579.768694022
8943,151724.731820504
8944,254016.286084436
8945,439410.48314289
8946,130610.198618981
8947,260032.343991566
8948,258540.863503042
8949,332466.692196126
8950,318684.550108921
8951,63417.2640051494
8952,234985.489160065
8953,682121.463464917
8954,134090.270973201
8955,437678.51890961
8956,68532.7330211058
8957,603606.866909346
8958,122419.933721433
8959,44523.7662891838
8960,139921.936443126
8961,150276.652638826
8962,728147.413480551
8963,166104.078633358
8964,85870.5758197629
8965,306695.488704718
8966,216652.638760585
8967,231917.797782546
8968,371282.900338226
8969,652601.248275937
8970,245911.274934633
8971,364808.406903726
8972,332512.298990921
8973,198939.323974995
8974,93560.9665177405
8975,232389.203061763
8976,306263.781032772
8977,343413.069292726
8978,949597.3633856
8979,170202.524908117
8980,277979.85053344
8981,320939.986401132
8982,1254923.54806258
8983,585585.550662464
8984,225969.350869849
8985,598867.525205819
8986,287076.051187142
8987,74351.3359326763
8988,249560.186855982
8989,471138.267642059
8990,799170.342970022
8991,89027.4826124464
8992,1193774.86692891
8993,211257.958377518
8994,246993.839782301
8995,338753.344854296
8996,370366.5636035
8997,300405.257624988
8998,124033.207823979
8999,239887.244814874
9000,167524.728984982
9001,215792.959100467
9002,38176.2472460712
9003,170318.118061371
9004,258071.881767945
9005,237837.933519533
9006,270366.780162615
9007,123018.115712865
9008,226247.507758913
9009,410127.424409544
9010,85382.9202354368
9011,233518.173208052
9012,43502.1388109893
9013,45872.2909760665
9014,106797.476855958
9015,139201.486862393
9016,324217.795063537
9017,801280.851709793
9018,199855.367037553
9019,229030.04426515
9020,373738.338322742
9021,35206.3896971504
9022,46945.7732793897
9023,360762.763833173
9024,163358.843597224
9025,222439.954913442
9026,481471.615628289
9027,626954.147395578
9028,309454.711762015
9029,221625.304251746
9030,175337.150701584
9031,178021.933658838
9032,73104.0588107867
9033,272259.032051325
9034,634687.837559073
9035,118383.495762485
9036,351281.139641478
9037,83005.7878492775
9038,294395.392516827
9039,372622.93209116
9040,129237.809066908
9041,165359.740423369
9042,387755.379440409
9043,185488.772762304
9044,96990.8904721384
9045,370824.436864365
9046,586397.71683439
9047,241614.147017735
9048,266273.76294876
9049,273209.881606934
9050,104335.345407564
9051,267045.876438224
9052,422008.834538447
9053,580182.534308015
9054,286462.378320583
9055,1979669.9654584
9056,312638.455977459
9057,143698.615740944
9058,707460.539391697
9059,442373.944976114
9060,226113.29329555
9061,617805.423348513
9062,318427.606842949
9063,430617.813046549
9064,664905.279455627
9065,155895.80926525
9066,1549531.42804462
9067,242291.805501366
9068,257639.357521387
9069,222646.717952248
9070,129681.272207051
9071,119507.501445181
9072,252682.361127945
9073,163969.154476749
9074,66486.8935855371
9075,58013.0213950643
9076,105455.625316039
9077,501810.877665729
9078,70202.2474906659
9079,116109.467704911
9080,554184.06068196
9081,1189349.48064267
9082,423591.62100173
9083,230633.68275396
9084,690246.855249534
9085,108047.465727779
9086,204963.463183864
9087,290334.781862126
9088,216337.050536794
9089,246890.505193906
9090,349199.895233399
9091,65712.4612379296
9092,228800.127863135
9093,245206.946078828
9094,291909.210891134
9095,229943.586554941
9096,243317.324062055
9097,37860.2149595448
9098,158504.356266346
9099,981444.772051159
9100,195539.497158584
9101,115896.059591742
9102,250120.380535476
9103,312157.272775101
9104,392699.997521064
9105,89286.9059449805
9106,225049.87467996
9107,91515.4045006878
9108,119660.796406006
9109,358433.507682023
9110,203052.738239032
9111,111298.818034876
9112,176917.667272002
9113,317306.488041964
9114,340208.587615647
9115,639646.518942477
9116,330464.227205968
9117,169724.757988502
9118,501694.306727168
9119,173664.003438359
9120,615983.131405201
9121,316768.098693755
9122,206446.979465605
9123,289627.614452538
9124,105054.009972997
9125,82914.789080907
9126,321170.990735737
9127,216190.241996298
9128,589785.817991271
9129,674200.54112501
9130,248232.582969004
9131,895720.478114384
9132,161745.721442315
9133,156785.661508565
9134,195734.31759677
9135,202968.719924053
9136,391959.014422434
9137,798833.239585458
9138,189984.536936661
9139,278024.886614602
9140,150692.481794412
9141,157668.232352476
9142,534227.579631646
9143,773339.66783376
9144,184327.060110767
9145,145894.071382568
9146,188927.018092691
9147,814782.582920619
9148,63914.6228051228
9149,231640.917795824
9150,133157.701211936
9151,182838.318143793
9152,203185.488088092
9153,212206.913719385
9154,343472.975446214
9155,223532.734213655
9156,162754.263464105
9157,511535.450510955
9158,51052.6534888588
9159,739424.083099814
9160,495979.14738195
9161,40257.0976126317
9162,59241.1280193049
9163,612807.408830829
9164,213680.064450642
9165,437305.158830307
9166,266992.775037705
9167,222742.623342613
9168,236793.092013785
9169,220349.15748803
9170,110836.181567256
9171,388424.845434197
9172,122010.08046562
9173,43516.599092715
9174,289533.907903486
9175,276315.828050564
9176,80922.6054459947
9177,113280.75696318
9178,338517.405741305
9179,341602.127097885
9180,139168.142152851
9181,230248.548655289
9182,343129.451908634
9183,432851.4467975
9184,53728.2862471492
9185,188368.033312959
9186,81421.8681519511
9187,80476.4875438123
9188,63131.3364218691
9189,85345.7844825436
9190,178983.913334605
9191,271769.862601815
9192,976495.679814379
9193,1427324.70013209
9194,43775.7636339099
9195,716199.607858309
9196,759725.665218307
9197,286723.230124635
9198,288307.587172689
9199,112111.874008262
9200,947637.934301771
9201,150459.190705662
9202,343407.44342237
9203,80169.2740534233
9204,649863.63506755
9205,202187.639689859
9206,115124.218703431
9207,247674.64833056
9208,231571.8903365
9209,385076.272343902
9210,378295.861452879
9211,69045.3770913703
9212,281265.00425224
9213,105118.624732958
9214,225284.523472597
9215,156033.667096306
9216,386842.562756833
9217,409270.430662135
9218,122084.908910309
9219,302435.571323898
9220,226889.064255729
9221,246536.628945944
9222,91682.4634646081
9223,289993.017771832
9224,109513.803103284
9225,52813.1397774163
9226,92033.3735028411
9227,318885.45398835
9228,790925.137830073
9229,286138.838226171
9230,250869.46233592
9231,189704.959456229
9232,51226.4859420907
9233,366956.129263392
9234,289192.806801247
9235,42011.3255901229
9236,626535.516390943
9237,248817.738424703
9238,156917.769116561
9239,649282.290322479
9240,120256.334804202
9241,736027.630917379
9242,116129.433325887
9243,615666.491372411
9244,758771.881364419
9245,1193141.09579257
9246,392892.028835622
9247,118891.111355362
9248,1046016.62463716
9249,195520.13567016
9250,289550.868497256
9251,90373.999218903
9252,282525.695669851
9253,378893.12209501
9254,88247.3817303685
9255,52001.125545595
9256,80895.1671249438
9257,329419.364229333
9258,60163.1728651255
9259,818769.889064035
9260,105703.835617631
9261,152690.399146971
9262,189611.101369702
9263,168782.657388541
9264,466065.663133033
9265,593009.34017048
9266,160841.764010802
9267,267377.43041296
9268,99315.884598628
9269,341941.280190184
9270,224901.92218741
